semester_raw,anon_student_id,midterm,semester,normalized_midterm_name,n_items_observed,n_items_scored,score_points,score_pct,exam_start,exam_end,n_sessions,total_exam_minutes,coverage_pct
F25,45,mid1,Fall 2025,Fall 2025 Midterm 1,39,38,28.0,73.68421052631578,2025-10-01 20:00:37.682423,2025-10-02 16:08:07.569642,2,117.39556396666666,97.43589743589743
F25,45,mid2,Fall 2025,Fall 2025 Midterm 2,106,104,84.6,81.34615384615384,2025-10-29 20:00:19.229324,2025-10-30 16:45:46.954021,2,155.34125895,98.11320754716981
F25,46,mid1,Fall 2025,Fall 2025 Midterm 1,30,29,26.0,89.65517241379311,2025-10-01 20:01:25.338993,2025-10-02 16:25:20.361639,2,115.88164025,96.66666666666667
F25,46,mid2,Fall 2025,Fall 2025 Midterm 2,29,29,14.9,51.37931034482759,2025-10-29 20:00:45.741502,2025-10-30 16:45:34.282462,2,155.14271161666667,100.0
F25,47,mid1,Fall 2025,Fall 2025 Midterm 1,30,29,22.6,77.93103448275862,2025-10-02 15:31:30.602893,2025-10-02 16:45:08.706276,1,73.63505638333332,96.66666666666667
F25,47,mid2,Fall 2025,Fall 2025 Midterm 2,29,29,16.9,58.27586206896551,2025-10-30 15:30:39.082672,2025-10-30 16:50:47.560540,1,80.1412978,100.0
F25,48,mid1,Fall 2025,Fall 2025 Midterm 1,30,29,25.0,86.20689655172413,2025-10-03 14:25:49.944253,2025-10-03 22:19:50.725114,2,136.48103156666667,96.66666666666667
F25,48,mid2,Fall 2025,Fall 2025 Midterm 2,80,77,65.4,84.93506493506494,2025-10-29 20:00:08.720610,2025-10-30 16:51:15.805533,2,160.22891558333333,96.25
F25,49,mid1,Fall 2025,Fall 2025 Midterm 1,30,29,16.0,55.172413793103445,2025-10-02 15:49:04.852589,2025-10-02 17:01:51.785117,1,72.7822088,96.66666666666667
F25,49,mid2,Fall 2025,Fall 2025 Midterm 2,29,29,15.7,54.137931034482754,2025-10-30 15:30:38.024766,2025-10-30 16:50:41.302455,1,80.05462815,100.0
F25,50,mid1,Fall 2025,Fall 2025 Midterm 1,65,64,62.0,96.875,2025-10-02 00:14:06.185786,2025-10-02 16:09:14.956236,2,151.71072953333334,98.46153846153847
F25,50,mid2,Fall 2025,Fall 2025 Midterm 2,38,37,31.0,83.78378378378379,2025-10-29 20:04:12.763909,2025-10-30 16:22:09.220552,2,175.45709685000003,97.36842105263158
F25,51,mid1,Fall 2025,Fall 2025 Midterm 1,64,63,53.0,84.12698412698413,2025-10-01 20:00:30.171648,2025-10-03 16:15:07.399710,2,102.43965015,98.4375
F25,51,mid2,Fall 2025,Fall 2025 Midterm 2,29,29,22.0,75.86206896551724,2025-10-29 20:00:20.072670,2025-10-30 16:47:31.352167,2,142.8517262,100.0
F25,52,mid1,Fall 2025,Fall 2025 Midterm 1,30,29,19.2,66.20689655172414,2025-10-02 15:30:38.825231,2025-10-02 16:46:06.474725,1,75.4608249,96.66666666666667
F25,52,mid2,Fall 2025,Fall 2025 Midterm 2,29,29,15.1,52.06896551724138,2025-10-30 15:30:30.657540,2025-10-30 16:48:12.868799,1,77.70352098333333,100.0
F25,53,mid1,Fall 2025,Fall 2025 Midterm 1,30,29,19.0,65.51724137931035,2025-10-01 20:00:16.905166,2025-10-01 21:20:24.691907,1,80.12977901666666,96.66666666666667
F25,53,mid2,Fall 2025,Fall 2025 Midterm 2,29,29,19.0,65.51724137931035,2025-10-29 20:00:17.008681,2025-10-29 21:20:26.405739,1,80.15661763333333,100.0
F25,54,mid1,Fall 2025,Fall 2025 Midterm 1,61,60,51.6,86.0,2025-10-01 20:00:34.714326,2025-10-02 16:51:07.600530,2,160.03877101666666,98.36065573770492
F25,54,mid2,Fall 2025,Fall 2025 Midterm 2,36,36,27.0,75.0,2025-10-29 20:00:15.400783,2025-10-30 16:47:10.887096,2,154.97740676666666,100.0
F25,55,mid1,Fall 2025,Fall 2025 Midterm 1,31,30,28.0,93.33333333333333,2025-10-01 20:00:18.188118,2025-10-03 15:40:28.084901,2,130.17444421666667,96.7741935483871
F25,55,mid2,Fall 2025,Fall 2025 Midterm 2,65,64,49.3,77.03125,2025-10-29 20:00:24.204323,2025-10-30 16:51:31.861142,2,146.7539491833333,98.46153846153847
F25,56,mid1,Fall 2025,Fall 2025 Midterm 1,30,29,28.0,96.55172413793103,2025-10-01 20:00:50.730228,2025-10-02 16:21:36.243892,2,131.06295203333332,96.66666666666667
F25,56,mid2,Fall 2025,Fall 2025 Midterm 2,30,30,25.0,83.33333333333334,2025-10-29 20:01:48.502946,2025-10-30 16:46:54.553020,2,155.51171548333332,100.0
F25,57,mid1,Fall 2025,Fall 2025 Midterm 1,71,69,59.2,85.79710144927537,2025-10-01 20:03:11.853456,2025-10-02 16:50:36.304576,2,158.39244300000001,97.1830985915493
F25,57,mid2,Fall 2025,Fall 2025 Midterm 2,76,75,67.6,90.13333333333333,2025-10-29 20:00:28.679621,2025-10-30 16:50:07.339075,2,157.3385341833333,98.6842105263158
F25,58,mid1,Fall 2025,Fall 2025 Midterm 1,77,76,63.6,83.6842105263158,2025-10-01 20:00:14.109178,2025-10-02 16:45:27.024108,2,147.05620964999997,98.7012987012987
F25,58,mid2,Fall 2025,Fall 2025 Midterm 2,32,32,16.0,50.0,2025-10-30 15:30:44.809855,2025-10-30 16:39:43.627613,2,125.65031715,100.0
F25,59,mid1,Fall 2025,Fall 2025 Midterm 1,30,29,26.0,89.65517241379311,2025-10-02 15:31:35.680147,2025-10-02 16:46:22.665641,1,74.78309156666666,96.66666666666667
F25,59,mid2,Fall 2025,Fall 2025 Midterm 2,29,29,27.0,93.10344827586206,2025-10-30 15:33:01.581125,2025-10-30 16:53:07.175323,1,80.09323663333333,100.0
F25,60,mid1,Fall 2025,Fall 2025 Midterm 1,60,59,33.8,57.28813559322033,2025-10-01 20:00:47.247224,2025-10-02 16:49:39.528348,2,146.72900535,98.33333333333333
F25,60,mid2,Fall 2025,Fall 2025 Midterm 2,50,47,27.7,58.93617021276596,2025-10-29 20:11:33.544470,2025-10-30 16:36:56.140695,2,116.04667958333334,94.0
F25,61,mid1,Fall 2025,Fall 2025 Midterm 1,32,31,19.0,61.29032258064516,2025-10-01 20:01:05.764997,2025-10-02 22:21:45.456132,2,178.8829157,96.875
F25,61,mid2,Fall 2025,Fall 2025 Midterm 2,62,61,42.6,69.83606557377048,2025-10-29 20:00:22.062828,2025-10-30 17:33:34.418486,2,166.08212053333332,98.38709677419355
F25,62,mid1,Fall 2025,Fall 2025 Midterm 1,34,33,30.0,90.9090909090909,2025-10-01 20:01:25.025210,2025-10-02 16:18:20.916418,2,126.73417979999999,97.05882352941177
F25,62,mid2,Fall 2025,Fall 2025 Midterm 2,41,41,35.0,85.36585365853658,2025-10-29 20:00:10.483132,2025-10-30 16:36:20.124072,2,146.05652583333335,100.0
F25,63,mid1,Fall 2025,Fall 2025 Midterm 1,61,60,49.0,81.66666666666667,2025-10-01 20:00:16.919479,2025-10-02 16:46:53.487084,2,110.31398949999999,98.36065573770492
F25,63,mid2,Fall 2025,Fall 2025 Midterm 2,60,59,44.0,74.57627118644068,2025-10-29 20:00:03.235881,2025-10-30 16:46:13.243728,2,111.79787105,98.33333333333333
F25,64,mid1,Fall 2025,Fall 2025 Midterm 1,38,37,16.2,43.78378378378378,2025-10-01 20:01:09.797326,2025-10-02 16:49:13.908766,2,158.64533408333335,97.36842105263158
F25,64,mid2,Fall 2025,Fall 2025 Midterm 2,38,36,29.6,82.22222222222223,2025-10-29 20:00:11.799978,2025-10-30 16:31:13.692360,2,140.28109746666667,94.73684210526316
F25,65,mid1,Fall 2025,Fall 2025 Midterm 1,41,40,26.0,65.0,2025-10-01 20:01:34.607933,2025-10-02 16:50:56.861490,2,159.47012263333332,97.5609756097561
F25,65,mid2,Fall 2025,Fall 2025 Midterm 2,29,29,21.6,74.48275862068967,2025-10-29 20:00:19.660400,2025-10-30 16:26:49.080549,2,136.30940130000002,100.0
F25,66,mid1,Fall 2025,Fall 2025 Midterm 1,68,63,47.0,74.60317460317461,2025-10-01 20:02:22.367682,2025-10-02 16:24:03.267242,2,123.6154028,92.6470588235294
F25,66,mid2,Fall 2025,Fall 2025 Midterm 2,39,39,34.0,87.17948717948718,2025-10-29 20:00:46.388970,2025-10-30 16:47:36.671279,2,138.55196673333333,100.0
F25,67,mid1,Fall 2025,Fall 2025 Midterm 1,35,34,30.0,88.23529411764706,2025-10-01 20:00:21.448910,2025-10-02 16:25:28.230362,2,124.27860704999999,97.14285714285714
F25,67,mid2,Fall 2025,Fall 2025 Midterm 2,29,29,22.0,75.86206896551724,2025-10-29 20:00:32.437741,2025-10-30 16:49:28.373056,2,145.55296303333333,100.0
F25,68,mid1,Fall 2025,Fall 2025 Midterm 1,81,79,67.9,85.9493670886076,2025-10-01 20:01:25.161075,2025-10-02 16:51:56.788552,2,160.36612916666667,97.53086419753086
F25,68,mid2,Fall 2025,Fall 2025 Midterm 2,76,75,65.2,86.93333333333334,2025-10-29 20:00:19.096370,2025-10-30 16:50:59.246762,2,160.29663375,98.6842105263158
F25,69,mid1,Fall 2025,Fall 2025 Midterm 1,38,37,34.0,91.8918918918919,2025-10-01 20:00:55.932951,2025-10-02 16:14:58.870409,2,124.52058791666667,97.36842105263158
F25,69,mid2,Fall 2025,Fall 2025 Midterm 2,38,38,32.9,86.57894736842104,2025-10-29 20:00:08.600514,2025-10-30 16:31:59.446093,2,137.83309815,100.0
F25,70,mid1,Fall 2025,Fall 2025 Midterm 1,35,34,22.8,67.05882352941177,2025-10-01 20:01:29.176531,2025-10-02 16:35:28.739480,2,144.78592805,97.14285714285714
F25,70,mid2,Fall 2025,Fall 2025 Midterm 2,74,74,58.3,78.78378378378378,2025-10-29 20:00:14.466391,2025-10-30 16:27:42.999353,2,138.03949278333334,100.0
F25,71,mid1,Fall 2025,Fall 2025 Midterm 1,30,29,22.0,75.86206896551724,2025-10-01 20:02:35.882865,2025-10-02 16:06:32.525826,2,115.79216313333333,96.66666666666667
F25,71,mid2,Fall 2025,Fall 2025 Midterm 2,61,59,36.1,61.186440677966104,2025-10-29 20:04:04.298720,2025-10-30 16:45:59.283010,2,147.6882273,96.72131147540983
F25,72,mid1,Fall 2025,Fall 2025 Midterm 1,145,142,105.0,73.94366197183099,2025-10-01 20:00:26.139288,2025-10-02 16:33:56.310715,2,130.45603956666668,97.93103448275862
F25,72,mid2,Fall 2025,Fall 2025 Midterm 2,68,67,53.2,79.40298507462687,2025-10-29 20:01:01.733900,2025-10-30 16:52:22.945235,2,152.6136578,98.52941176470588
F25,73,mid1,Fall 2025,Fall 2025 Midterm 1,73,72,64.0,88.88888888888889,2025-10-01 20:01:27.238448,2025-10-02 16:19:16.195964,2,128.03499856666667,98.63013698630137
F25,73,mid2,Fall 2025,Fall 2025 Midterm 2,77,76,67.0,88.1578947368421,2025-10-29 20:03:06.818285,2025-10-30 16:43:00.701496,2,152.06361688333334,98.7012987012987
F25,74,mid1,Fall 2025,Fall 2025 Midterm 1,38,37,27.0,72.97297297297297,2025-10-01 20:02:51.663002,2025-10-02 16:47:27.972767,2,156.82567208333333,97.36842105263158
F25,74,mid2,Fall 2025,Fall 2025 Midterm 2,141,129,95.0,73.64341085271317,2025-10-29 20:06:05.145814,2025-10-30 16:38:39.492716,2,140.76418383333333,91.48936170212765
F25,75,mid1,Fall 2025,Fall 2025 Midterm 1,38,37,26.0,70.27027027027027,2025-10-01 20:04:44.259770,2025-10-02 16:37:48.896149,2,109.45384178333333,97.36842105263158
F25,75,mid2,Fall 2025,Fall 2025 Midterm 2,29,29,20.0,68.96551724137932,2025-10-29 20:00:18.679360,2025-10-30 18:39:24.294758,2,145.77666893333333,100.0
F25,76,mid1,Fall 2025,Fall 2025 Midterm 1,67,66,57.5,87.12121212121212,2025-10-01 20:00:50.434139,2025-10-02 16:50:51.659051,2,149.09666651666666,98.50746268656717
F25,76,mid2,Fall 2025,Fall 2025 Midterm 2,92,87,71.0,81.60919540229885,2025-10-29 20:00:17.688087,2025-10-30 16:50:12.709947,2,159.99110413333335,94.56521739130434
F25,77,mid1,Fall 2025,Fall 2025 Midterm 1,49,48,43.0,89.58333333333334,2025-10-01 20:02:44.716559,2025-10-02 16:50:31.310226,2,156.34278031666668,97.95918367346938
F25,77,mid2,Fall 2025,Fall 2025 Midterm 2,29,29,23.0,79.3103448275862,2025-10-29 20:00:14.203857,2025-10-30 16:59:11.380494,2,152.09458878333334,100.0
F25,78,mid1,Fall 2025,Fall 2025 Midterm 1,30,29,11.0,37.93103448275862,2025-10-01 20:01:02.673352,2025-10-02 16:51:49.079301,2,156.21331588333334,96.66666666666667
F25,78,mid2,Fall 2025,Fall 2025 Midterm 2,70,66,41.0,62.121212121212125,2025-10-29 20:00:13.009924,2025-10-30 16:53:45.536128,2,141.06133855000002,94.28571428571429
F25,79,mid1,Fall 2025,Fall 2025 Midterm 1,50,49,42.0,85.71428571428571,2025-10-01 20:00:51.027593,2025-10-02 16:50:12.185664,2,141.43551573333335,98.0
F25,79,mid2,Fall 2025,Fall 2025 Midterm 2,29,29,19.0,65.51724137931035,2025-10-29 20:00:53.834742,2025-10-30 16:50:30.605351,2,133.98258063333333,100.0
F25,80,mid1,Fall 2025,Fall 2025 Midterm 1,35,34,33.0,97.05882352941177,2025-10-01 23:32:09.506631,2025-10-02 16:46:55.762754,2,147.48796226666667,97.14285714285714
F25,80,mid2,Fall 2025,Fall 2025 Midterm 2,35,35,30.0,85.71428571428571,2025-10-29 22:08:58.677819,2025-10-30 16:50:59.600006,2,161.66246693333335,100.0
F25,81,mid1,Fall 2025,Fall 2025 Midterm 1,50,46,34.0,73.91304347826086,2025-10-01 20:00:16.746182,2025-10-02 16:52:35.497379,2,154.06325296666665,92.0
F25,81,mid2,Fall 2025,Fall 2025 Midterm 2,63,62,41.3,66.61290322580645,2025-10-29 20:00:13.363083,2025-10-30 15:32:06.903870,2,60.031097216666666,98.41269841269842
F25,82,mid1,Fall 2025,Fall 2025 Midterm 1,65,64,58.0,90.625,2025-10-01 20:30:12.358927,2025-10-02 16:50:31.149921,2,201.1841981,98.46153846153847
F25,82,mid2,Fall 2025,Fall 2025 Midterm 2,46,46,35.0,76.08695652173914,2025-10-29 20:00:28.893428,2025-10-30 16:40:38.531701,2,191.5069969666667,100.0
F25,83,mid1,Fall 2025,Fall 2025 Midterm 1,99,98,82.2,83.87755102040816,2025-10-01 20:01:32.846562,2025-10-02 16:29:51.075990,2,139.24890126666668,98.98989898989899
F25,83,mid2,Fall 2025,Fall 2025 Midterm 2,42,41,24.1,58.78048780487806,2025-10-29 20:00:15.414417,2025-10-30 16:36:54.545203,2,146.65368096666668,97.61904761904762
F25,84,mid1,Fall 2025,Fall 2025 Midterm 1,60,59,44.0,74.57627118644068,2025-10-01 20:01:46.515962,2025-10-02 16:36:58.047470,2,101.43384438333334,98.33333333333333
F25,84,mid2,Fall 2025,Fall 2025 Midterm 2,65,64,39.0,60.9375,2025-10-29 20:00:30.487211,2025-10-30 16:30:11.872279,2,121.62950636666666,98.46153846153847
F25,85,mid1,Fall 2025,Fall 2025 Midterm 1,32,31,21.0,67.74193548387096,2025-10-01 20:00:33.192879,2025-10-02 16:51:37.656959,2,156.12610589999997,96.875
F25,85,mid2,Fall 2025,Fall 2025 Midterm 2,29,29,16.0,55.172413793103445,2025-10-29 20:00:35.486052,2025-10-30 16:51:08.294417,2,157.42513283333335,100.0
F25,86,mid1,Fall 2025,Fall 2025 Midterm 1,35,33,32.0,96.96969696969697,2025-10-01 20:00:56.205917,2025-10-03 18:15:57.202471,2,102.05349626666667,94.28571428571429
F25,86,mid2,Fall 2025,Fall 2025 Midterm 2,29,29,24.8,85.51724137931035,2025-10-29 20:00:14.047246,2025-10-30 16:51:14.472296,2,114.88459043333333,100.0
F25,87,mid1,Fall 2025,Fall 2025 Midterm 1,30,29,28.0,96.55172413793103,2025-10-01 20:01:19.521983,2025-10-03 19:10:51.369955,2,124.82263458333333,96.66666666666667
F25,87,mid2,Fall 2025,Fall 2025 Midterm 2,52,52,42.0,80.76923076923077,2025-10-29 20:00:20.384456,2025-10-30 16:45:59.939666,2,155.22022118333336,100.0
F25,88,mid1,Fall 2025,Fall 2025 Midterm 1,30,29,27.0,93.10344827586206,2025-10-01 20:01:01.149979,2025-10-03 16:29:26.609778,2,135.55419573333333,96.66666666666667
F25,88,mid2,Fall 2025,Fall 2025 Midterm 2,116,115,91.1,79.21739130434781,2025-10-29 20:00:19.997482,2025-10-30 16:29:46.543403,2,139.49744028333333,99.13793103448276
F25,89,mid1,Fall 2025,Fall 2025 Midterm 1,48,46,44.0,95.65217391304348,2025-10-01 20:00:12.597238,2025-10-02 16:25:05.994181,2,118.31870811666667,95.83333333333333
F25,89,mid2,Fall 2025,Fall 2025 Midterm 2,29,29,29.0,100.0,2025-10-29 20:00:46.040622,2025-10-30 16:36:43.763804,2,136.37019941666665,100.0
F25,90,mid1,Fall 2025,Fall 2025 Midterm 1,60,59,58.0,98.30508474576271,2025-10-01 20:00:28.835617,2025-10-02 16:38:42.972720,2,134.84659588333335,98.33333333333333
F25,90,mid2,Fall 2025,Fall 2025 Midterm 2,63,62,53.0,85.48387096774194,2025-10-29 20:00:20.183956,2025-10-30 16:51:13.304041,2,160.87622506666668,98.41269841269842
F25,91,mid1,Fall 2025,Fall 2025 Midterm 1,30,29,23.0,79.3103448275862,2025-10-01 20:00:33.392795,2025-10-02 16:25:56.900535,2,134.16771306666666,96.66666666666667
F25,91,mid2,Fall 2025,Fall 2025 Midterm 2,29,29,23.0,79.3103448275862,2025-10-29 20:01:51.586986,2025-10-30 16:45:54.347434,2,155.14768185,100.0
F25,92,mid1,Fall 2025,Fall 2025 Midterm 1,30,29,26.0,89.65517241379311,2025-10-01 20:00:32.972276,2025-10-01 21:08:27.378145,1,67.90676448333333,96.66666666666667
F25,92,mid2,Fall 2025,Fall 2025 Midterm 2,29,29,24.0,82.75862068965517,2025-10-29 20:00:29.598014,2025-10-29 21:19:42.281693,1,79.21139465,100.0
F25,93,mid1,Fall 2025,Fall 2025 Midterm 1,30,29,16.0,55.172413793103445,2025-10-02 16:13:31.889511,2025-10-02 17:34:33.778443,1,81.0314822,96.66666666666667
F25,93,mid2,Fall 2025,Fall 2025 Midterm 2,29,29,18.0,62.06896551724138,2025-10-30 15:37:35.745571,2025-10-30 16:58:39.182431,1,81.057281,100.0
F25,94,mid1,Fall 2025,Fall 2025 Midterm 1,35,34,29.0,85.29411764705883,2025-10-01 20:00:26.164966,2025-10-03 02:00:44.730277,2,195.10754494999998,97.14285714285714
F25,94,mid2,Fall 2025,Fall 2025 Midterm 2,34,33,28.0,84.84848484848484,2025-10-29 20:00:16.855836,2025-10-31 02:38:54.464259,2,204.12768306666666,97.05882352941177
F25,95,mid1,Fall 2025,Fall 2025 Midterm 1,61,59,52.0,88.13559322033898,2025-10-01 20:21:16.547285,2025-10-02 16:48:26.165401,2,199.37824996666666,96.72131147540983
F25,95,mid2,Fall 2025,Fall 2025 Midterm 2,37,37,28.0,75.67567567567568,2025-10-29 20:10:18.119886,2025-10-30 16:47:35.926548,2,198.15015808333334,100.0
F25,96,mid1,Fall 2025,Fall 2025 Midterm 1,30,29,21.2,73.10344827586206,2025-10-02 15:30:40.272962,2025-10-02 16:34:21.491855,1,63.686981550000006,96.66666666666667
F25,96,mid2,Fall 2025,Fall 2025 Midterm 2,29,29,19.6,67.58620689655173,2025-10-30 15:30:26.412692,2025-10-30 16:36:18.965333,1,65.87587735000001,100.0
F25,97,mid1,Fall 2025,Fall 2025 Midterm 1,57,56,48.0,85.71428571428571,2025-10-01 20:02:37.786297,2025-10-02 16:37:00.061202,2,145.6235661,98.24561403508773
F25,97,mid2,Fall 2025,Fall 2025 Midterm 2,29,29,26.0,89.65517241379311,2025-10-29 20:00:28.817594,2025-10-30 16:46:49.378197,2,153.74337466666668,100.0
F25,98,mid1,Fall 2025,Fall 2025 Midterm 1,59,58,49.4,85.17241379310344,2025-10-01 20:00:12.306450,2025-10-02 16:49:50.934150,2,158.73116006666666,98.30508474576271
F25,98,mid2,Fall 2025,Fall 2025 Midterm 2,95,90,68.5,76.11111111111111,2025-10-29 20:02:56.684554,2025-10-30 16:47:09.499042,2,157.23630835,94.73684210526316
F25,99,mid1,Fall 2025,Fall 2025 Midterm 1,162,160,149.16666666666666,93.22916666666666,2025-10-01 20:00:38.837866,2025-10-02 16:51:08.387614,2,142.07273875,98.76543209876543
F25,99,mid2,Fall 2025,Fall 2025 Midterm 2,114,114,85.6,75.08771929824562,2025-10-29 20:00:19.291042,2025-10-30 16:51:10.496843,2,160.36523086666668,100.0
F25,100,mid1,Fall 2025,Fall 2025 Midterm 1,84,82,72.0,87.8048780487805,2025-10-01 20:00:21.174065,2025-10-02 16:47:39.651631,2,157.2204559666667,97.61904761904762
F25,100,mid2,Fall 2025,Fall 2025 Midterm 2,43,43,32.2,74.88372093023257,2025-10-29 20:00:07.581817,2025-10-30 16:47:36.172008,2,151.27153953333334,100.0
F25,101,mid1,Fall 2025,Fall 2025 Midterm 1,134,133,123.81666666666666,93.0952380952381,2025-10-01 20:02:16.508411,2025-10-02 16:50:46.071111,2,160.26928881666666,99.25373134328358
F25,101,mid2,Fall 2025,Fall 2025 Midterm 2,57,56,46.0,82.14285714285714,2025-10-30 15:30:29.439954,2025-10-31 02:34:31.726316,2,78.6570528,98.24561403508773
F25,102,mid1,Fall 2025,Fall 2025 Midterm 1,69,67,50.2,74.92537313432837,2025-10-01 20:02:26.659285,2025-10-02 16:45:37.173473,2,154.25603576666668,97.10144927536231
F25,102,mid2,Fall 2025,Fall 2025 Midterm 2,157,154,133.3,86.55844155844157,2025-10-29 20:00:23.549058,2025-10-30 16:32:14.864378,2,141.62176948333334,98.08917197452229
F25,103,mid1,Fall 2025,Fall 2025 Midterm 1,53,52,36.0,69.23076923076923,2025-10-01 20:00:50.093252,2025-10-02 16:50:56.624995,2,128.14431506666668,98.11320754716981
F25,103,mid2,Fall 2025,Fall 2025 Midterm 2,46,46,21.0,45.65217391304348,2025-10-29 20:00:18.303423,2025-10-30 16:57:23.559396,2,126.8079162,100.0
F25,104,mid1,Fall 2025,Fall 2025 Midterm 1,30,29,6.0,20.689655172413794,2025-10-02 15:30:40.397584,2025-10-02 16:51:50.174214,1,81.16294383333334,96.66666666666667
F25,104,mid2,Fall 2025,Fall 2025 Midterm 2,29,29,17.0,58.620689655172406,2025-10-30 15:31:22.621332,2025-10-30 16:52:08.181933,1,80.75934335000001,100.0
F25,105,mid1,Fall 2025,Fall 2025 Midterm 1,30,29,26.0,89.65517241379311,2025-10-01 20:12:24.000515,2025-10-03 17:15:16.226463,2,119.55496836666669,96.66666666666667
F25,105,mid2,Fall 2025,Fall 2025 Midterm 2,29,29,6.0,20.689655172413794,2025-10-30 15:30:25.370203,2025-10-30 16:33:07.926541,1,62.709272299999995,100.0
F25,106,mid1,Fall 2025,Fall 2025 Midterm 1,30,29,16.2,55.86206896551724,2025-10-02 15:31:21.027069,2025-10-02 16:48:39.232109,1,77.30341733333333,96.66666666666667
F25,106,mid2,Fall 2025,Fall 2025 Midterm 2,29,29,15.0,51.724137931034484,2025-10-30 15:30:49.806363,2025-10-30 16:51:48.653135,1,80.98077953333333,100.0
F25,107,mid1,Fall 2025,Fall 2025 Midterm 1,30,29,27.0,93.10344827586206,2025-10-02 16:33:14.425870,2025-10-02 22:38:53.956023,2,150.01474181666666,96.66666666666667
F25,107,mid2,Fall 2025,Fall 2025 Midterm 2,29,29,24.0,82.75862068965517,2025-10-30 20:38:24.070891,2025-10-30 22:15:00.175476,1,96.60174308333333,100.0
F25,108,mid1,Fall 2025,Fall 2025 Midterm 1,30,29,21.0,72.41379310344827,2025-10-02 15:31:44.494325,2025-10-02 16:20:50.214814,1,49.09534148333333,96.66666666666667
F25,108,mid2,Fall 2025,Fall 2025 Midterm 2,29,29,18.3,63.10344827586207,2025-10-30 15:30:21.261973,2025-10-30 16:50:30.148636,1,80.14811105,100.0
F25,109,mid1,Fall 2025,Fall 2025 Midterm 1,30,29,26.0,89.65517241379311,2025-10-02 15:31:09.677912,2025-10-02 16:25:40.471668,1,54.51322926666667,96.66666666666667
F25,109,mid2,Fall 2025,Fall 2025 Midterm 2,29,29,15.6,53.79310344827586,2025-10-30 15:30:32.446612,2025-10-30 16:49:42.224216,1,79.16296006666667,100.0
F25,110,mid1,Fall 2025,Fall 2025 Midterm 1,30,29,22.0,75.86206896551724,2025-10-02 15:32:06.422334,2025-10-02 16:31:56.884717,1,59.841039716666664,96.66666666666667
F25,110,mid2,Fall 2025,Fall 2025 Midterm 2,29,29,21.4,73.79310344827586,2025-10-30 15:31:23.410130,2025-10-30 16:51:33.018330,1,80.16013666666666,100.0
F25,111,mid1,Fall 2025,Fall 2025 Midterm 1,30,29,22.0,75.86206896551724,2025-10-02 15:30:39.913728,2025-10-02 16:50:48.951394,1,80.15062776666667,96.66666666666667
F25,111,mid2,Fall 2025,Fall 2025 Midterm 2,29,29,28.0,96.55172413793103,2025-10-30 15:31:38.345661,2025-10-30 16:19:13.684734,1,47.58898455,100.0
F25,112,mid1,Fall 2025,Fall 2025 Midterm 1,30,29,28.0,96.55172413793103,2025-10-02 15:30:40.193130,2025-10-02 16:35:40.183338,1,64.9998368,96.66666666666667
F25,112,mid2,Fall 2025,Fall 2025 Midterm 2,29,29,21.1,72.75862068965517,2025-10-30 15:30:35.012341,2025-10-30 16:47:45.186553,1,77.1695702,100.0
F25,113,mid1,Fall 2025,Fall 2025 Midterm 1,30,29,17.4,60.0,2025-10-02 15:30:42.877669,2025-10-02 16:44:34.488072,1,73.86017338333333,96.66666666666667
F25,113,mid2,Fall 2025,Fall 2025 Midterm 2,29,29,15.0,51.724137931034484,2025-10-30 15:30:42.293423,2025-10-30 16:51:17.616008,1,80.58870974999999,100.0
F25,114,mid1,Fall 2025,Fall 2025 Midterm 1,30,29,18.0,62.06896551724138,2025-10-02 15:30:48.488980,2025-10-02 16:28:55.639786,1,58.1191801,96.66666666666667
F25,114,mid2,Fall 2025,Fall 2025 Midterm 2,29,29,15.2,52.41379310344827,2025-10-30 15:30:21.801595,2025-10-30 16:38:13.439829,1,67.86063723333334,100.0
